id,nombre,equipo,posicion,posicion_detallada,edad,altura,pie_dominante,contrato_hasta,valor_mercado,goles,asistencias,minutos_jugados,valoracion,regates_exitosos,porcentaje_regates_exitosos,pases_clave,tiros_totales,tiros_a_puerta,grandes_ocasiones_creadas,grandes_ocasiones_falladas,pases_ultimo_tercio,porcentaje_pases_acertados,pases_totales,pases_acertados,duelos_aereos_perdidos,intercepciones,entradas,tarjetas_amarillas,tarjetas_rojas,perdidas_de_balon,valoracion_total,conteo_valoraciones,regates_intentados,porcentaje_tiros_a_puerta,porcentaje_pases_clave,goles_por_90,asistencias_por_90,regates_exitosos_por_90,pases_clave_por_90,tiros_totales_por_90,tiros_a_puerta_por_90,grandes_ocasiones_creadas_por_90,grandes_ocasiones_falladas_por_90,pases_ultimo_tercio_por_90,pases_totales_por_90,pases_acertados_por_90,duelos_aereos_perdidos_por_90,intercepciones_por_90,entradas_por_90,perdidas_de_balon_por_90,regates_intentados_por_90,valor_mercado_fmt,perdidas_de_balon_por_90_invertido,grandes_ocasiones_falladas_por_90_invertido,regates_intentados_por_90_pctl,porcentaje_regates_exitosos_pctl,tiros_totales_por_90_pctl,porcentaje_tiros_a_puerta_pctl,goles_por_90_pctl,pases_clave_por_90_pctl,porcentaje_pases_clave_pctl,grandes_ocasiones_creadas_por_90_pctl,asistencias_por_90_pctl,jugador_seguro,REGATEADOR,FINALIZADOR,CREADOR
1441821,Iker Varela,Mirandés,M,['LW'],23 años,188,Ambidiestro,30/06/2026,320000.0,1,0,792,6.63,5,27.78,4,18,7,0,2,49,68.18,176,120,7,2,9,2,0,10,99.5,15,18.0,38.88888888888889,2.272727272727273,0.1136363636363636,0.0,0.5681818181818181,0.4545454545454546,2.0454545454545454,0.7954545454545454,0.0,0.2272727272727273,5.568181818181818,20.0,13.636363636363637,0.7954545454545454,0.2272727272727273,1.0227272727272727,1.1363636363636362,2.0454545454545454,320.000 €,61.904761904761905,42.857142857142854,23.809523809523807,3.571428571428571,46.42857142857143,64.28571428571429,33.33333333333333,4.761904761904762,7.142857142857142,4.166666666666666,8.333333333333332,False,25.36,45.54,4.08
811493,Salvi Sánchez,AD Ceuta,F,"['RW', 'MR']",35 años,175,Derecho,30/06/2026,180000.0,0,2,496,6.63,2,25.0,6,8,2,2,1,46,71.52,158,113,5,1,10,3,0,2,125.9,19,8.0,25.0,3.79746835443038,0.0,0.3629032258064516,0.3629032258064516,1.0887096774193548,1.4516129032258065,0.3629032258064516,0.3629032258064516,0.1814516129032258,8.346774193548388,28.669354838709676,20.504032258064516,0.907258064516129,0.1814516129032258,1.814516129032258,0.3629032258064516,1.4516129032258065,180.000 €,95.23809523809523,53.57142857142857,9.523809523809524,2.380952380952381,17.857142857142858,15.476190476190476,7.738095238095238,36.904761904761905,30.952380952380953,67.85714285714286,96.42857142857143,False,24.52,27.05,51.43
605510,José Carlos Lazo,Albacete Balompié,M,['LW'],30 años,177,Ambidiestro,30/06/2026,450000.0,3,2,1309,6.63,6,30.0,28,44,13,5,1,132,73.88,402,297,17,16,18,5,0,15,212.0,32,20.0,29.545454545454547,6.965174129353234,0.2062643239113827,0.1375095492742551,0.4125286478227655,1.925133689839572,3.025210084033614,0.8938120702826585,0.3437738731856379,0.0687547746371275,9.07563025210084,27.639419404125288,20.42016806722689,1.168831168831169,1.1000763941940412,1.2375859434682963,1.0313216195569137,1.3750954927425516,450.000 €,67.85714285714286,77.38095238095238,5.952380952380952,6.547619047619048,91.66666666666666,27.380952380952383,61.904761904761905,85.71428571428571,75.0,60.71428571428571,52.38095238095239,False,18.51,67.08,60.18000000000001
1470379,Alex Calvo,FC Andorra,F,['RW'],22 años,170,Zurdo,30/06/2028,440000.0,1,0,508,6.61,13,39.39,8,12,6,4,0,53,82.27,220,181,10,4,12,1,0,7,92.6,14,33.0,50.0,3.636363636363636,0.1771653543307086,0.0,2.3031496062992125,1.4173228346456692,2.1259842519685037,1.062992125984252,0.7086614173228346,0.0,9.38976377952756,38.976377952755904,32.06692913385827,1.7716535433070866,0.7086614173228346,2.1259842519685037,1.2401574803149606,5.846456692913385,440.000 €,51.19047619047619,94.64285714285714,96.42857142857143,22.61904761904762,55.952380952380956,92.26190476190477,52.38095238095239,57.14285714285714,28.57142857142857,98.80952380952381,8.333333333333332,False,65.24,65.48,55.06
1602590,Alex Marchal,Real Sociedad B U21,M,['LW'],18 años,181,Derecho,30/06/2027,2100000.0,1,1,1053,6.61,10,31.25,16,18,8,3,3,73,80.51,277,223,15,6,19,1,0,13,185.0,28,32.0,44.44444444444444,5.776173285198556,0.0854700854700854,0.0854700854700854,0.8547008547008547,1.3675213675213675,1.5384615384615383,0.6837606837606838,0.2564102564102564,0.2564102564102564,6.239316239316239,23.675213675213676,19.05982905982906,1.2820512820512822,0.5128205128205129,1.6239316239316235,1.1111111111111112,2.735042735042735,2.100.000 €,63.095238095238095,36.904761904761905,51.19047619047619,9.523809523809524,22.61904761904762,88.09523809523809,25.0,53.57142857142857,58.333333333333336,51.19047619047619,34.523809523809526,True,41.07,39.46,52.26
889815,Patrick Soko,Almería,F,"['ST', 'MR', 'RW']",28 años,176,Derecho,30/06/2028,1200000.0,0,1,759,6.59,10,43.48,13,23,4,4,1,49,74.45,137,102,14,3,5,1,0,7,138.3,21,23.0,17.391304347826086,9.48905109489051,0.0,0.1185770750988142,1.1857707509881423,1.541501976284585,2.7272727272727275,0.4743083003952569,0.4743083003952569,0.1185770750988142,5.810276679841897,16.245059288537547,12.09486166007905,1.6600790513833992,0.3557312252964427,0.5928853754940712,0.8300395256916996,2.7272727272727275,1.200.000 €,78.57142857142857,65.47619047619048,50.0,39.88095238095239,82.14285714285714,5.952380952380952,7.738095238095238,61.904761904761905,98.80952380952381,84.52380952380952,48.80952380952381,False,52.68,41.82,63.629999999999995
1164676,Marcos Cuenca,Real Zaragoza,F,['RW'],23 años,184,Derecho,30/06/2028,370000.0,0,1,1179,6.58,20,41.67,16,32,7,3,9,75,67.92,240,163,21,5,14,3,1,20,171.2,26,48.0,21.875,6.666666666666667,0.0,0.0763358778625954,1.5267175572519085,1.2213740458015268,2.4427480916030535,0.5343511450381679,0.2290076335877862,0.6870229007633587,5.7251908396946565,18.3206106870229,12.442748091603052,1.6030534351145038,0.381679389312977,1.068702290076336,1.5267175572519085,3.664122137404581,370.000 €,34.523809523809526,1.1904761904761905,63.095238095238095,33.33333333333333,71.42857142857143,8.928571428571429,7.738095238095238,41.66666666666667,69.04761904761905,45.23809523809524,27.380952380952383,False,48.45,25.54,33.45
962378,Valery Fernández,Real Zaragoza,M,['LW'],26 años,179,Derecho,30/06/2028,680000.0,0,0,974,6.57,12,66.67,7,4,0,1,0,69,85.24,271,231,8,3,16,1,0,3,118.2,18,18.0,0.0,2.5830258302583027,0.0,0.0,1.108829568788501,0.6468172484599589,0.3696098562628337,0.0,0.0924024640657084,0.0,6.3757700205338805,25.041067761806985,21.34496919917864,0.7392197125256674,0.2772073921971252,1.4784394250513349,0.2772073921971252,1.6632443531827514,680.000 €,98.80952380952381,94.64285714285714,11.904761904761903,100.0,2.380952380952381,1.1904761904761905,7.738095238095238,8.333333333333332,11.904761904761903,15.476190476190476,8.333333333333332,True,55.71,27.56,24.23
1010513,Jordi Martín,Huesca,M,"['LW', 'RW']",25 años,174,Zurdo,30/06/2027,425000.0,0,1,641,6.55,3,30.0,7,4,1,0,0,47,76.11,247,188,7,11,14,3,0,2,98.2,15,10.0,25.0,2.834008097165992,0.0,0.1404056162246489,0.421216848673947,0.982839313572543,0.5616224648985959,0.1404056162246489,0.0,0.0,6.599063962558502,34.6801872074883,26.39625585023401,0.982839313572543,1.544461778471139,1.965678627145086,0.2808112324492979,1.40405616224649,425.000 €,97.61904761904762,94.64285714285714,7.142857142857142,6.547619047619048,4.761904761904762,15.476190476190476,7.738095238095238,28.57142857142857,16.666666666666664,4.166666666666666,55.952380952380956,True,25.06,30.18,35.15
1010409,Xeber Alkain,Eibar,M,['RW'],29 años,174,Derecho,30/06/2027,745000.0,0,1,508,6.52,10,41.67,5,14,5,1,3,57,80.86,162,131,2,2,14,1,0,8,84.7,13,24.0,35.714285714285715,3.0864197530864197,0.0,0.1771653543307086,1.7716535433070866,0.8858267716535433,2.4803149606299213,0.8858267716535433,0.1771653543307086,0.5314960629921259,10.098425196850393,28.700787401574804,23.208661417322833,0.3543307086614173,0.3543307086614173,2.4803149606299213,1.4173228346456692,4.251968503937007,745.000 €,39.285714285714285,7.142857142857142,71.42857142857143,33.33333333333333,73.80952380952381,46.42857142857143,7.738095238095238,20.238095238095237,19.047619047619047,34.523809523809526,70.23809523809523,False,53.57,33.12,33.99
1160061,Dani Queipo,Sporting Gijón,F,['LW'],24 años,168,Derecho,30/06/2027,1100000.0,0,1,583,6.51,4,28.57,3,10,1,1,3,52,77.19,171,132,15,5,25,4,0,8,143.3,22,14.0,10.0,1.7543859649122806,0.0,0.1543739279588336,0.6174957118353345,0.4631217838765009,1.5437392795883362,0.1543739279588336,0.1543739279588336,0.4631217838765009,8.027444253859349,26.39794168096055,20.37735849056604,2.3156089193825045,0.7718696397941681,3.859348198970841,1.234991423670669,2.1612349914236706,1.100.000 €,53.57142857142857,9.523809523809524,27.380952380952383,4.761904761904762,23.809523809523807,2.380952380952381,7.738095238095238,5.952380952380952,4.761904761904762,25.0,63.095238095238095,False,25.83,15.8,26.25
